ID,Title,Author,Date,Votes,Tags
24613,More Options for Adjusting the Start Page Background,JuniorSilva30,2018-02-03T06:18:40.653Z,2,START PAGE:BACKGROUND
24533,Text Only View,dominicw2,2018-02-02T11:02:11.955Z,1,READER VIEW
24464,Option to Move Trashcan to the Extension Toolbar,Stardust,2018-02-01T21:13:18.384Z,3,EXTENSION:CUSTOMIZE:TOOLBAR:TRASHCAN
24902,Diagonal Mouse Gestures,Pesala,2018-02-09T23:15:04.336Z,3,MOUSE GESTURES
24502,Newsfeed for Top News,ngelmat,2018-02-02T03:07:29.528Z,0,NEWSFEED
24300,Opera 9.2 Compatible Keyboard Shortcut,david.cortes,2018-01-31T18:47:45.714Z,1,SHORTCUTS:OPERA
24908,Drag & Drop should not Interrupt Mouseover for Browser GUI,dude99,2018-02-10T07:51:32.371Z,1,BUG:DRAGANDDROP
24223,Button to Show/Hide Bookmarks Bar,mikelopiccolo,2018-01-31T10:45:41.774Z,2,GUI:BOOKMARKS BAR:BUTTON
24929,Meaningful Vertical Reader mode even for latin-alphabet based languages,nfsmaniac,2018-02-10T20:17:41.712Z,1,READER VIEW:VERTICAL
24924,Ability to open and "close/hide" the drop down in menu bar and bookmark folder,nearbaskara,2018-02-10T18:23:03.891Z,1,MENUS:BOOKMARK FOLDER
24949,Middle-click on Tab Bar to Open Tab with URL or Search Text,Pesala,2018-02-11T12:02:22.655Z,5,SEARCH:NEW TAB:MIDDLE-CLICK:PASTE AND GO
24944,Custom Commands and extensions on Status Bar,AfsarPasha,2018-02-11T07:35:18.200Z,0,CUSTOMIZE:JAVASCRIPT:STATUS BAR
24955,Capture Page Elements,AfsarPasha,2018-02-11T14:56:28.514Z,11,SCREENSHOT
24956,One Click to Start Capture Page,AfsarPasha,2018-02-11T15:11:10.420Z,3,SCREENSHOT:CAPTURE SETTING
25000,Minimum Font Size must be Applied after Page Zoom  not Before.,AnrDaemon,2018-02-12T22:45:46.526Z,0,ZOOM:FONT SIZE
24999,Automatically Open Certain Domains in Reader View,charlesoblack,2018-02-12T22:26:07.530Z,1,READER VIEW:SITE SETTINGS
25013,Option to Clear Cookies after a Set Period,algy,2018-02-13T10:02:52.711Z,2,COOKIES:CLEAR:SCHEDULED
25015,Highlighter with Tooltips on Scrollbar for Find in Page,dude99,2018-02-13T10:33:12.844Z,2,FIND IN PAGE:SCROLLBAR:TOOLTIPS
25033,Integrated URL Shortener,derDay,2018-02-13T18:08:34.020Z,1,URL:COMPRESSION
24958,Drag & Drop Extensions into Trashcan,AfsarPasha,2018-02-11T16:12:36.626Z,0,EXTENSION:DRAGANDDROP:WILL NOT DO:TRASHCAN
25021,Legacy Chromium Option (Stable / Snapshot),Hadden89,2018-02-13T13:33:42.775Z,2,CHROMIUM:INSTALLER
25043,Hibernation by default,ryofurue,2018-02-14T06:33:32.950Z,6,HIBERNATION
24991,Double-click on Editable Text to Show Spelling Suggestions.,AfsarPasha,2018-02-12T16:33:13.443Z,3,SPELLCHECK:DOUBLE-CLICK:TEXT FIELD
25079,Select Background Image for Start Page from Context Menu,Pesala,2018-02-15T09:00:24.544Z,5,START PAGE:BACKGROUND
25085,Import / Export Keyboard Shortcuts and Mouse Gestures,Pesala,2018-02-15T11:00:57.083Z,8,SHORTCUTS:MOUSE GESTURES:IMPORT:EXPORT
25050,Integrated Parental Control,emiliano.paladini,2018-02-14T09:07:01.869Z,0,
25087,Save All Images,emiliano.paladini,2018-02-15T11:06:35.594Z,1,IMAGE
24883,Middle-click the Trashcan List to Reopen Closed Tabs in a Background Tab,benjo,2018-02-09T13:40:48.385Z,2,MIDDLE-CLICK:TRASHCAN:BACKGROUND TAB
24410,Save and Restore Size and Position of Every Window in Saved Sessions,viava,2018-02-01T12:22:25.674Z,4,SESSIONS:WINDOWS
25171,Lock Interface Layout to Prevent Accidental Resizing etc,Sentynel,2018-02-17T18:11:07.158Z,7,GUI:LOCK:INTERFACE
25187,Word Counter for Notes,CheVe11e_191,2018-02-18T09:39:18.264Z,8,NOTES
25191,Show full name when hovering on item,CheVe11e_191,2018-02-18T09:59:50.219Z,5,BOOKMARKS PANEL:TOOLTIPS:HOVER
25195,Delete button for the list on trash,CheVe11e_191,2018-02-18T10:55:33.213Z,6,BUTTON:TRASHCAN:DELETE:LIST
24807,Pan Large Images with Left Mouse Button,Pesala,2018-02-07T10:54:36.455Z,17,SCROLLING:IMAGE
25216,Cache Filter,Pesala,2018-02-19T07:05:35.743Z,11,CACHE:VIEWER
25110,More Site Settings for Specific Websites,mentat,2018-02-15T15:11:05.735Z,2,SITE SETTINGS:WEBSITE
25239,Enable right-click -> Clear Search History,RBV,2018-02-19T17:17:23.589Z,0,SEARCH:CONTEXT MENU:HISTORY
24922,Turbo / Data Saver / Data Compressor,nearbaskara,2018-02-10T18:10:06.132Z,8,COMPRESSION:TURBO
24664,Save and Quit Warning When Closing Vivaldi,matiasmovie,2018-02-04T01:48:01.665Z,11,CLOSE TABS:WARNING
25219,Starting background,csablak,2018-02-19T07:55:34.582Z,9,BACKGROUND
25268,Headphones Volume Control,emiliano.paladini,2018-02-20T10:17:45.012Z,0,VOLUME
25282,Open Link in Split Screen,awlincoln,2018-02-20T18:21:17.529Z,10,SHORTCUTS:LINKS:TILING
25137,Saving Web Pages with Links,xcln,2018-02-16T14:10:24.627Z,4,LINKS:SAVING FILES
25299,Don't Close Extension Page when Updating,LonM,2018-02-21T09:59:35.938Z,1,EXTENSION:CLOSED TABS
25346,Torrents Download Support,Maxrunner,2018-02-22T11:41:09.770Z,7,DOWNLOADS:TORRENTS
25347,Audio Output Device Option,SirWill,2018-02-22T12:20:16.275Z,3,AUDIO
25275,Edit Search Engines from Search Field Context Menu,rojaviv,2018-02-20T14:23:10.230Z,0,SEARCH ENGINES:CONTEXT MENU:SEARCH BAR:EDIT
25356,Add a "Show Password" button/option on masked input fields,aderitobonito,2018-02-22T16:35:44.008Z,6,PASSWORDS
25353,Option for Developer Tools not to Refresh from the Server,rojaviv,2018-02-22T14:16:20.334Z,4,DEVELOPER TOOLS
25360,Open Vivaldi URLs in the same tab,AltCode,2018-02-22T19:43:07.812Z,1,
25348,Notification Position Option,SirWill,2018-02-22T12:23:20.170Z,2,NOTIFICATIONS:POSITION
25378,Stop Shortcuts From Using/Overwriting "Sessions",KA24DERACER,2018-02-23T07:29:08.514Z,0,SHORTCUTS:SESSIONS
25372,Windows 10 Notifications (Action Center),Formedras,2018-02-23T03:58:57.633Z,0,WINDOWS:NOTIFICATIONS
24650,Make Pinned Tabs Identifiable when using Vertical Tab Bar,qwc,2018-02-03T20:52:10.923Z,10,GUI:PINNED TABS
25367,Set Browser as Topmost Window,perskute,2018-02-22T22:40:03.576Z,0,WINDOW:ALWAYS ON TOP
25391,Mark as "unsupported" flags Vivaldi can't use,Hadden89,2018-02-23T13:10:57.368Z,2,SETTINGS
25398,Option to Open a Page Automatically in Incognito Mode,ric54321,2018-02-23T17:03:48.946Z,5,PRIVACY
25448,"One-way" Sync,ROTFL,2018-02-26T07:55:54.753Z,21,SYNC
25450,Better URL Detection,somebody,2018-02-26T12:16:04.631Z,1,SEARCH:URL
25452,Save Metadata in Screenshot Files,becm,2018-02-26T15:14:26.234Z,8,SCREENSHOT
25394,Option to Disable Hiding of Window Controls,Morg42,2018-02-23T14:18:38.349Z,4,JAVASCRIPT:WINDOW:TOOLBAR
25486,Redirect "get help" in settings to our guide,Hadden89,2018-02-27T15:43:54.271Z,3,HELP
25497,Allow Keyboard Modifiers for Mouse Gestures,Pesala,2018-02-27T20:20:10.756Z,5,SHORTCUTS:MOUSE GESTURES
24825,Mnemonic Shortcuts,Pesala,2018-02-07T22:47:05.644Z,15,SHORTCUTS
25522,Increase onbeforeunload alerts support,LonM,2018-02-28T14:36:46.386Z,5,NOTIFICATIONS:ONBEFOREUNLOAD
25510,Show Vivaldi's menu in application menu bar in Plasma 5,A Former User,2018-02-28T09:40:59.325Z,7,MENUS:KDE:KUBUNTU
24931,Force hotkey assignment for keys already in use.,AnrDaemon,2018-02-10T20:51:39.848Z,1,SHORTCUTS:OVERWRITE
24488,Embedded QR Code generator,ROTFL,2018-02-01T23:41:53.554Z,13,QR CODES
25557,Page Font Size Resizing,rojaviv,2018-03-01T11:36:22.745Z,0,SITE SETTINGS:FONT SIZE
25572,Vertical Toolbar for Extension Buttons,arbeleg,2018-03-02T02:02:54.118Z,1,EXTENSION:PANELS:CUSTOMIZE:TOOLBAR
25586,Allow word wrap also on source tab (dev tools),Hadden89,2018-03-02T12:09:05.168Z,0,DEVELOPER TOOLS
25563,Delayed Drawing,Tuexss,2018-03-01T13:46:21.154Z,2,LOADING:RENDERING
24187,Optimize Address Bar Suggestions: List Regularly Visited Websites Higher,PlusMinus0,2018-01-31T09:48:34.728Z,10,ADDRESS BAR:SUGGESTIONS
25611,Allow to Exit Capture Area Using the Mouse,andrewz1986,2018-03-03T14:31:00.754Z,3,SCREEN CAPTURE
25626,Using DDE to Capture Source URL,LakeInHolland,2018-03-03T22:12:05.387Z,1,URL:SOURCE
25631,Chromeless Window Mode for Videos,user35,2018-03-04T08:01:33.720Z,1,GUI:VIDEO:WINDOW
24181,Download Hash/Checksum Verification,LonM,2018-01-31T09:44:46.573Z,25,DOWNLOADS:CHECKSUM
24830,RealPlayer Should Be Recognized In Vivaldi Windows Browser,mikeolprimesourcandy,2018-02-08T01:03:28.231Z,0,PLUGIN
25666,Stop the User-Agent string madness :P,ROTFL,2018-03-05T18:51:34.563Z,3,USER AGENT
25613,Option for a Border Around Windows,rojaviv,2018-03-03T15:03:06.567Z,7,GUI:CUSTOMIZE:WINDOW:BORDER
25438,Close Window on Double-click,Rimpel,2018-02-25T10:06:22.485Z,1,DOUBLE-CLICK:CLOSE WINDOW
25713,Save URL and Context as a Win10 Start Menu Tile,Comfunc,2018-03-07T10:32:09.237Z,5,WINDOWS 10:WINDOWS:APPMODE
25725,Option to show Edit Title on Context Menu Bookmark Link,LonM,2018-03-07T18:34:24.381Z,2,CONTEXT MENU:LINKS:EDIT
25733,Option to Disable Responsiveness (not in Developer Tools),rojaviv,2018-03-07T22:14:42.798Z,0,RESPONSIVENESS
25741,Quick Commands Javascript Integration,nealot,2018-03-08T07:57:54.160Z,4,JAVASCRIPT:QUICK COMMANDS
25668,Option to Hide Scrollbars like in Presto,burbuja,2018-03-05T19:42:04.343Z,4,SCROLLBAR:HIDDEN
24378,Option for "Full page" or "Normal Height" Thumbnails for Notes,neltherion,2018-02-01T07:55:30.423Z,1,NOTES:THUMBNAILS
24137,Open With Context Menu,Pesala,2018-01-31T09:28:31.255Z,35,GUI:MENUS:LAUNCH
24200,Optional Program Sounds,Pesala,2018-01-31T09:59:11.424Z,6,SETTINGS:SOUND
25729,Setting to Ignore Invalid/Missing SSL Certificates,rojaviv,2018-03-07T21:13:55.537Z,8,CERTIFICATES
25765,Require Opt-In for Service-Worker Registrations,stephenm,2018-03-09T14:38:49.679Z,7,PRIVACY
25393,Do not Rename Video Downloads,if.sergiy,2018-02-23T13:21:41.248Z,1,DOWNLOADS:YOUTUBE
24734,Stop Video/Audio = stop buffering,dude99,2018-02-05T17:48:29.643Z,17,VIDEO:AUDIO:MEDIA:BUFFERING
25623,Send URL by Email,fofo,2018-03-03T21:30:50.977Z,10,URL:EMAIL
24150,Fit Page Width,LonM,2018-01-31T09:34:17.461Z,15,DISPLAY
24546,Resizable screen capture,bimlas,2018-02-02T11:55:34.372Z,15,SCREENSHOT
24307,Automatic form filler with pre-set information,david.cortes,2018-01-31T19:06:58.697Z,10,FORM FILLING:FORM
25833,Ability to Move To...in Bookmarks Manager,rojaviv,2018-03-12T20:42:36.782Z,0,CONTEXT MENU:BOOKMARK FOLDER
24186,File Sharing like Opera Unite,Pesala,2018-01-31T09:48:08.631Z,21,SHARING:PEER-TO-PEER
24758,Settings for websites like in old Chrome,kurevska_registracia,2018-02-06T12:17:33.626Z,9,SITE SETTINGS
25879,Show Download Speed / Progression in the Status Bar.,drivas,2018-03-14T13:19:36.556Z,13,DOWNLOADS:STATUS BAR
25901,Colors for Progress Bar and Download Button,dude99,2018-03-15T05:36:38.590Z,7,GUI:DOWNLOADS:CUSTOMIZE:ACCESSIBILITY
24214,Highlight Search Results in the Selected Note,RammsteinAM,2018-01-31T10:37:47.183Z,13,SEARCH:NOTES:HIGHLIGHT
24361,New "History" mode: "View by Site",Asires,2018-02-01T02:00:08.970Z,21,HISTORY
25919,Rotate Images and Videos,rabe85,2018-03-15T16:04:15.453Z,3,VIDEO:IMAGE
24415,Translate Submenu,Pesala,2018-02-01T12:31:59.788Z,7,MENUS:TRANSLATION
25990,Add easy import of SSL certificates to Vivaldi,Gwen-Dragon,2018-03-19T07:31:26.623Z,5,CERTIFICATES:SSL
25960,Keyboard shortcut to "Help -> About",ozoratsubasa,2018-03-17T03:18:31.116Z,2,SHORTCUTS
25949,Placeholders as Commands on Custom Search Engines,aderitobonito,2018-03-16T16:22:22.555Z,7,SEARCH ENGINES
24480,Option to disable launch after installation,ROTFL,2018-02-01T23:04:03.374Z,9,INSTALLER
26019,Display notes in browsing history,algy,2018-03-20T08:51:52.921Z,1,NOTES:HISTORY
25696,Shortcuts for Next / Previous Tab in Stack,Zunhs,2018-03-06T12:01:23.525Z,4,SHORTCUTS:TAB STACKS
24444,Add Submenu to Tiling Context Menu,CheVe11e_191,2018-02-01T19:50:20.240Z,6,GUI:TILING:MENUS
26115,Integration of Artificial Intelligence,Yogeyaa,2018-03-23T07:33:50.965Z,0,PRIVACY:ANDROID
26160,Notes Manager,CheVe11e_191,2018-03-24T20:26:31.817Z,6,NOTES:EDIT:TOOLS
26188,Option to lower priority/resources for newly open (unread) background tab,dude99,2018-03-26T05:10:09.172Z,3,BACKGROUND TAB
26285,Restore Previous Session Shortcut,ronyxs,2018-03-28T21:55:48.431Z,0,SHORTCUTS:SESSIONS:SESSION RESTORE
26281,Ability to Position a Bookmarks Bar Folder to the Far-right,IdanAdar,2018-03-28T16:14:22.919Z,1,GUI:BOOKMARKS BAR
24210,Upgrade Vivaldi on Next Restart,luetage,2018-01-31T10:32:26.406Z,72,VIVALDI:PIPELINE:UPDATE:RESTART
26109,Display Actual Bytes Transferred In Progress Bar,opticyclic,2018-03-22T21:38:35.503Z,9,ADDRESS BAR
26227,Use Trash Icon to Show the Clear Private Data Dialog,CantankRus,2018-03-27T08:03:35.448Z,2,PRIVACY:TOOLBAR:BUTTONS
26354,Hide UI Should Hide Window Title Bar,arnaudm,2018-03-31T11:02:48.260Z,0,GUI:WINDOW:TITLE BAR
24665,Resource Sniffer,WislaHD,2018-02-04T04:56:56.172Z,16,DEVELOPER TOOLS:DOWNLOADMANAGER:NETWORK
26418,Extension Popup Menu,mettarefuge,2018-04-03T07:02:43.878Z,16,EXTENSION
26435,Copy Line in View Page Source,Sheepwall,2018-04-03T15:41:44.958Z,1,DEVELOPER TOOLS:EDIT:VIEW SOURCE
26441,Move Content in Reader View,Corch,2018-04-04T05:48:13.089Z,0,READER VIEW
26450,Tab Cycling Delay,terere,2018-04-04T11:07:18.533Z,3,THUMBNAILS:TAB CYCLING
26436,Website Notifications Need to be More User-friendly,dude99,2018-04-03T18:11:50.560Z,2,NOTIFICATIONS:WEBSITE
26300,Lift Bookmarks Bar Character Limit,IdanAdar,2018-03-29T12:34:42.903Z,1,BOOKMARKS BAR
26599,Set Font-weight in Reader View,7922,2018-04-10T17:57:19.236Z,1,READER VIEW
26608,Change Initial Focus for Clear Private Data Dialogue,Pesala,2018-04-11T04:54:26.315Z,4,GUI
26611,Open New Windows on Focused Monitor,Memphiz,2018-04-11T10:42:43.064Z,1,NEW WINDOW:MULTI-MONITOR
26673,Import Firefox Keywords as Nicknames,Pesala,2018-04-13T20:06:43.716Z,4,IMPORT:FIREFOX:NICKNAMES
26691,Option to customize history filter for Quick Commands,nealot,2018-04-15T00:49:19.827Z,0,QUICK COMMANDS:FILTERS
25332,Title of Notes Should Use First Line Only,rojaviv,2018-02-22T02:38:54.048Z,18,NOTES
26761,Policy to Disable User Deletion of Browser History,observe,2018-04-18T09:26:21.801Z,0,SECURITY:PRIVACYPOLICY
26718,Set Path to Custom Thumbnails,mib2berlin,2018-04-16T05:08:54.890Z,3,SPEED DIAL:THUMBNAILS
26785,Reduce the Context Menu Spacing,ozoratsubasa,2018-04-19T07:18:48.573Z,1,CUSTOMIZE:CONTEXT MENU
26801,Session Searchbar,ozoratsubasa,2018-04-20T03:21:32.302Z,8,SESSIONS
26810,Setting for Always Use Incognito,UpGrade,2018-04-20T14:06:41.429Z,1,PRIVACY
26812,A few missing Privacy / Security Options,UpGrade,2018-04-20T14:25:03.823Z,0,PRIVACY:SECURITY
26763,Security Features / DNS Encryption / Keystroke Encryption,UpGrade,2018-04-18T09:38:07.533Z,0,SECURITY
26873,More visibility into processes in Chrome Task Manager,NemoAnonymous,2018-04-22T23:37:38.312Z,1,TASK MANAGER
26883,Download/Open File with other Application if > x Mbytes,AfsarPasha,2018-04-23T15:07:53.319Z,0,DOWNLOADS:DOWNLOADMANAGER
26908,Export Search Engines,zdm,2018-04-25T06:46:03.472Z,7,SEARCH ENGINES:EXPORT
26904,Show Description in Bookmark Tooltip,glenlee,2018-04-24T22:45:16.432Z,1,BOOKMARKS BAR:TOOLTIPS
26850,Separate Session Context per Private Window,becm,2018-04-21T21:20:14.398Z,6,PRIVACY:SESSIONS:PRIVATE WINDOW
26968,Keep UI Elements Enabled on Exit Fullscreen,speedy_von_gofast,2018-04-26T14:54:11.814Z,0,PANELS:TOOLBAR:FULLSCREEN
26971,Reader View to Notes integration (clipping),raz,2018-04-26T15:41:43.471Z,1,NOTES:READER VIEW
26995,Add an Assignable Key Binding for Scrolling Line-by-line,brianok,2018-04-27T11:54:24.974Z,4,SHORTCUTS:NAVIGATION
26717,Close Current Tab and Focus Left/Right Tab by Gestures,isynceo,2018-04-16T04:49:24.115Z,4,MOUSE GESTURES:CLOSE TABS
27021,Preload Startpage Background Image,neltherion,2018-04-28T06:38:05.319Z,6,START PAGE:BACKGROUND
