ID,Title,Author,Date,Votes,Tags
43447,Overlay link info when status bar shown,,2020-01-13T18:10:02.998Z,3,,7,78
44325,better integration with KDE notifications,,2020-02-19T16:33:33.462Z,3,,1,24
45507,Option for right-to-left languages in reader mode,,2020-04-06T12:35:19.451Z,3,,5,45
45908,Read-only for some Bookmarks+BookmarkSubfolders,,2020-04-21T09:35:01.306Z,3,,8,29
29306,Extended Referrer Settings,,2018-08-11T10:46:46.204Z,2,SETTINGS:PRIVACY,1,534
29514,Option to Limit Closed Tab Menu to the Current Window,,2018-08-21T18:11:12.783Z,1,SETTINGS:WINDOW:CLOSED TABS,1,412
30178,Save Sync Password Independently of Other Passwords,,2018-09-20T10:09:35.949Z,2,SETTINGS:SYNC:PASSWORD,1,474
30279,Clear Per Host Zoom Levels in Clear Private Data,,2018-09-23T22:59:48.775Z,2,SETTINGS:PRIVACY:ZOOM,2,1181
30256,Option for PageDown/Up travel range,,2018-09-23T10:46:40.613Z,2,SETTINGS:SCROLLING,3,448
30819,Option to Reverse Tab Cycler Direction,,2018-10-03T11:25:58.984Z,2,SETTINGS:WINDOWS 10:TAB CYCLING:SCROLL WHEEL:RIGHT-CLICK,3,458
31575,Disable Cache and/or Set Cache Size,,2018-10-24T13:54:30.488Z,2,SETTINGS:CACHE,1,635
31814,Task Bar Right-click Options: Recent  Pinned  Most Visited  etc.,,2018-10-30T11:11:58.870Z,1,SETTINGS:CONTEXT MENU:TASKBAR,1,370
32124,Setting to Disable Closed Tabs History and Remove Trashcan,,2018-11-10T21:08:01.054Z,2,SETTINGS:HISTORY:TRASHCAN:CLOSED TABS,13,1406
32203,Stop Saving Login Names,,2018-11-14T01:15:08.048Z,1,SETTINGS:PRIVACY:AUTOFILL,4,637
32816,Option for Image Feeds,,2018-12-07T11:08:05.003Z,2,SETTINGS:START PAGE:IMAGE:BACKGROUND,3,398
33050,Tab Cycling: Wrap or no Wrap Option,,2018-12-14T13:00:24.427Z,2,SETTINGS:TAB CYCLING,9,388
27735,Close Button Minimizes the Browser to System Tray,,2018-05-30T07:24:10.845Z,2,SETTINGS:MINIMIZE WINDOW,3,1068
33637,Wider Search Engines Listbox,,2019-01-06T19:19:00.559Z,2,SETTINGS:SEARCH ENGINES,4,361
33643,Option for Bookmark URL Matching to Ignore Anchors,,2019-01-07T06:20:01.635Z,1,DUPLICATE:SETTINGS:BOOKMARKS,3,242
33772,Option to Move Menu Button,,2019-01-11T20:02:07.415Z,2,SETTINGS:BUTTON:MENU,2,248
33982,Add the Safari/Epiphany tab view,,2019-01-21T11:10:35.764Z,2,SETTINGS:TAB BAR:TAB VIEW,1,210
35103,Ability to highlight item in dropdown-menus,,2019-03-01T14:50:04.963Z,2,CONTEXT MENU,1,176
35722,Importing/Exporting passwords from a file,,2019-03-22T23:43:21.600Z,2,PASSWORDS:IMPORT:EXPORT,6,637
35763,Password search consistency,,2019-03-24T20:05:11.469Z,2,PRIVACY:PASSWORDS,2,173
36224,Question dialog for third-party cookies,,2019-04-04T10:18:04.043Z,1,PRIVACY:COOKIES,1,140
36252,Private User Profiles,,2019-04-04T23:34:20.019Z,2,PROFILES:PRIVATE MODE,1,175
37401,Toggle mouse gestures by keybind,,2019-05-15T20:15:18.737Z,2,SHORTCUTS:MOUSE GESTURES:KEYBOARD,4,190
39088,Performing gestures using 2 fingers (on touchpads),,2019-07-27T17:59:46.924Z,2,,1,81
39209,Keep Pinned-Tabs,,2019-08-02T12:26:41.169Z,2,,8,170
39500,Show the profile name alongside the profile picture,,2019-08-19T10:54:00.856Z,2,PROFILES,3,58
39871,Make Hangouts and Chromecast optional,,2019-09-03T16:24:04.018Z,2,,1,73
39962,Choose what settings to opt out of sync,,2019-09-06T19:29:38.683Z,2,,9,103
40725,Vivaldi is not hiding its own fingerprint,,2019-09-22T04:22:49.646Z,2,PRIVACY:PRIVACY LEAK,1,59
40854,Add reload all tabs option in mouse gestures settings,,2019-09-25T13:18:10.401Z,2,,1,35
41204,Restore unsaved pages when crash happened.,,2019-10-06T09:08:55.988Z,2,,1,27
41616,Display link URL how it's defined in HTML,,2019-10-24T16:52:22.217Z,2,,7,293
45442,Add vivaldi notes to speed dial,,2020-04-03T17:02:51.024Z,2,,3,28
45481,Multi row for extension dropdown,,2020-04-05T17:50:48.968Z,2,,5,55
45905,Add function [Pause/UnPause Sync],,2020-04-21T09:05:41.281Z,2,SYNC,1,16
25361,Add Settings to the Navigation Bar,,2018-02-22T20:11:39.211Z,1,SETTINGS:NAVIGATION BAR,1,469
29632,Open a New Private Window or Tab with Tor,,2018-08-27T10:02:12.005Z,1,SETTINGS:PRIVACY:TOR,1,378
29751,Selecting Save Location After Starting Downloads,,2018-09-02T22:38:18.890Z,1,SETTINGS:DOWNLOADS:DOWNLOADMANAGER,2,405
29930,Show the Bookmarks Bar only on New Tabs,,2018-09-10T02:19:22.194Z,1,SETTINGS:BOOKMARKS BAR:START PAGE,4,671
29950,Set Default Layout for Tile Tab Stack,,2018-09-10T15:04:35.238Z,1,SETTINGS:TAB STACKS:TILING,5,707
32006,Shortcut to toggle tab cycling order,,2018-11-07T02:53:30.922Z,1,SETTINGS:SHORTCUTS:TAB CYCLING,1,295
32939,Enable Spellcheck in Settings  Webpages,,2018-12-11T17:58:00.602Z,1,SETTINGS:WEBPAGES:SPELLCHECK,3,252
33794,Option to Remove Bookmark Count,,2019-01-13T14:21:40.034Z,1,SETTINGS:BOOKMARKS,8,469
33922,Option to start in a private window,,2019-01-18T21:57:59.646Z,1,SETTINGS:STARTUP:PRIVATE WINDOW,2,248
33996,Option to ASCII encode search strings,,2019-01-21T18:13:51.937Z,1,SEARCH ENGINES:ENCRYPTION,15,613
34037,Please add Group Policy,,2019-01-23T12:59:23.166Z,1,CONFIGURATION,5,411
34757,Remember Default Save Format,,2019-02-18T10:54:49.653Z,1,SETTINGS:WEBPAGES,3,308
35023,Allow browser-wide font change,,2019-02-27T11:51:53.080Z,1,GUI:FONTS,2,177
35254,Start Page Background Image  Preserve Aspect Ratio Option,,2019-03-06T22:00:24.468Z,1,START PAGE:BACKGROUND:SCALE:ASPECT RATIO,1,153
35632,Separate shortcut to exit reader mode,,2019-03-19T20:58:41.683Z,1,SHORTCUTS:KEYBOARD:READER VIEW,1,137
35634,Capture FULL webpage images from command line,,2019-03-20T01:12:45.459Z,1,SCREENSHOT:COMMANDLINE,3,207
35649,Add Mouse Gesture: Open Multiple Links at once,,2019-03-20T10:46:13.382Z,1,MOUSE GESTURES,1,149
35694,SETTINGS>Startup>Homepage Needs "Current Page" Option,,2019-03-22T10:12:54.642Z,1,SETTINGS:STARTUP:HOME PAGE,3,172
35751,enable/disable Independent search field for all tabs,,2019-03-24T08:27:49.987Z,1,SETTINGS:SEARCH BAR,1,147
36281,sync complete settings with option yes / no,,2019-04-05T14:42:20.151Z,1,SYNC,2,167
36698,Add Shortcut in Menu,,2019-04-19T21:20:13.959Z,1,SHORTCUTS:CONTEXT MENU,3,234
38358,Add Support for More Interface Languages,,2019-06-23T04:34:27.801Z,1,,3,183
38581,Closing tabs by filter,,2019-07-02T06:56:25.556Z,1,,3,119
39189,Multiple "People" with single Vivaldi sync account,,2019-08-01T20:42:57.205Z,1,SYNC:PROFILES,10,226
39841,A message on status bar indicating the start of a download,,2019-09-02T09:31:02.590Z,1,DOWNLOADS:STATUS BAR,4,66
41470,Rename "private mode" to "historyless mode",,2019-10-18T13:12:07.693Z,1,,12,190
41535,Require entering password before showing saved passwords,,2019-10-21T04:54:15.019Z,1,,21,178
42020,Support DNS-over-HTTP (DoH),,2019-11-08T22:25:39.014Z,1,,5,167
41238,Site-specific settings for cookies,,2019-10-07T17:37:33.967Z,1,,4,101
42261,A Keystroke to Control Extensions' Features Directly from Vivaldi,,2019-11-20T00:03:10.070Z,1,,2,35
43216,Have a separate 'Accept Cookies' setting for Private Windows,,2020-01-03T11:12:18.584Z,1,,5,61
43283,DRM should work like a permission,,2020-01-07T09:25:56.310Z,1,,1,39
43841,Load Media Router Component Extension,,2020-01-30T16:11:53.858Z,1,,1,17
43874,Add Support for Multiple Languages with User-Defined Weighting/Sorting  Allow User to Disable Sync for this Setting,,2020-02-01T00:10:30.632Z,1,IN PROGRESS,3,23
44293,Toggle: Prefill saved passwords,,2020-02-18T11:52:28.284Z,1,,1,17
44612,"Continue running background apps when Vivaldi is closed" option in the VIVALDI settings!,,2020-03-03T16:54:04.823Z,1,,9,62
45086,Improve Privacy Settings: Customizable privacy profile with more settings,,2020-03-20T14:54:54.702Z,1,,1,26
45121,Make the extensions settings page easier to navigate,,2020-03-22T01:43:58.589Z,1,,7,65
45597,The "Start Page Navigation" should have more settings and be independent of the Start Page,,2020-04-10T06:03:58.663Z,1,,1,25
45734,Filter keyboard shortcuts by pressing the shortcut,,2020-04-15T10:59:24.566Z,1,,1,14
25422,Merge Downloads / Sync / Updates in Settings,,2018-02-24T09:55:16.934Z,0,SETTINGS,1,475
29521,Not Safe for Work Filter,,2018-08-22T02:37:29.389Z,0,SETTINGS:WEBPAGES,6,527
29934,Tune the Scroll Wheel Distance,,2018-09-10T02:54:01.377Z,0,SETTINGS:SCROLL WHEEL,3,344
30010,Hide the Bookmark Bar on New Tabs,,2018-09-13T06:15:36.483Z,0,SETTINGS:BOOKMARKS BAR:START PAGE,3,611
30047,Reorganize the Settings Dialogue,,2018-09-14T08:20:06.683Z,0,SETTINGS:GUI,7,556
30154,Modern System for Modifications,,2018-09-19T00:18:00.832Z,0,SETTINGS:MODDING,2,460
30339,Rocker Shortcuts for Left-handed Mouses,,2018-09-25T23:57:09.816Z,0,SHORTCUTS:GESTURE:MOUSE:LEFT-HANDED,2,311
30662,Ask Me Every Time Cookie Option,,2018-09-30T04:44:35.679Z,0,SETTINGS:PRIVACY:COOKIES,2,328
30739,Option for Vivaldi Menu Button to Toggle the Horizontal Main Menu,,2018-10-01T23:14:20.376Z,0,SETTINGS:MENU:MENU BAR,1,350
30872,Option to log out and delete all locally synced data from disk,,2018-10-04T20:46:14.765Z,0,SYNC:PRIVATE DATA,1,228
31283,Change Download Notification timeout,,2018-10-16T02:42:03.978Z,0,SETTINGS:DOWNLOADS:NOTIFICATIONS,4,500
31472,Assign Shortcuts to Mouse-gestures,,2018-10-21T09:07:11.473Z,0,SETTINGS:SHORTCUTS:MOUSE GESTURES,2,321
31676,Hotkey to Focus Developer Tools,,2018-10-26T10:21:36.523Z,0,SETTINGS:SHORTCUTS:DEVELOPER TOOLS:NAVIGATION,4,433
31846,Option to Always Print with System Dialog,,2018-10-31T14:44:03.798Z,0,SETTINGS:PRINT,5,691
32046,Hold cmd + Q to quit on macOS,,2018-11-08T08:26:15.678Z,0,SETTINGS:SHORTCUTS:MACOS:MAC,8,1044
32091,Save Password Notification Pop-up,,2018-11-09T14:23:17.353Z,0,SETTINGS:PASSWORDS:NOTIFICATIONS,2,389
32485,Increase Maximum Number of Typed History Entries.,,2018-11-24T02:19:06.603Z,0,SETTINGS:TYPED HISTORY,1,196
32597,WASAPI Exclusive Mode,,2018-11-28T21:31:08.436Z,0,SETTINGS:AUDIO,1,395
32825,Option to Select a Word or Sentence without the Following Space,,2018-12-07T17:27:52.083Z,0,SETTINGS:SELECTION,7,437
33494,Import Bookmarks on Settings Dialogue,,2018-12-30T11:16:28.938Z,0,SETTINGS:BOOKMARKS:IMPORT,2,217
33655,Start page's "show add button" feature  show the small one but hide the big one...,,2019-01-07T19:47:27.803Z,0,,8,340
33929,Option to Omit Bookmarks from Speed Dial Suggestions,,2019-01-19T05:21:11.460Z,0,SPEED DIAL,1,216
33957,Plugins have per Window Settings (Private Browsing + VPN),,2019-01-19T22:10:41.900Z,0,SETTINGS:PRIVACY,1,221
34030,Bookmark All Tabs should Bookmark only Tabs not Already Bookmarked,,2019-01-23T01:29:29.128Z,0,SETTINGS:BOOKMARKS,7,347
34119,Close Tab with Double Right-click,,2019-01-25T20:23:33.064Z,0,SETTINGS:CLOSE TABS:DOUBLE-CLICK,5,418
34181,Transparency Setting for Borders,,2019-01-29T11:17:24.574Z,0,SETTINGS:UI DESIGN:TRANSPARENT,3,251
24720,Optional Compact Mode for Panels and UI Elements,,2018-02-05T13:25:53.055Z,0,TABS:SETTINGS:PANELS:BOOKMARKS BAR:ICONS,1,632
34339,Option to Separate Ctrl and Shift for Selecting Tabs,,2019-02-05T17:20:51.953Z,0,SETTINGS:SHORTCUTS:TAB:SELECTION,2,189
34367,Remove the Close Button on Tab Stacks,,2019-02-06T13:21:25.710Z,0,SETTINGS:BUTTON:CLOSE TABS,5,351
34443,User Configurable Minimum Window Width,,2019-02-07T21:17:35.057Z,0,SETTINGS:WINDOW:SIZE,4,314
34445,Related Tabs on Close Tab Should Consider Child Tabs as Related,,2019-02-07T22:06:57.548Z,0,SETTINGS:CLOSE TABS,2,199
34471,Select/deselect Tabs with Double-click,,2019-02-08T13:14:37.270Z,0,TABS:SETTINGS:SELECTION:DOUBLE-CLICK,5,216
34564,Dual Page Reader View,,2019-02-11T20:15:08.857Z,0,SETTINGS:READER VIEW,1,191
