ID,Title,Author,Date,Votes,Tags
24174,Option to detect mobile touch icons instead of thumbnails,LonM,2018-01-31T09:42:03.293Z,46,SPEED DIAL:ICONS,3,779
25059,Ctrl+F Should Toggle Find in Page,torniojaws,2018-02-14T13:24:24.256Z,46,SHORTCUTS:FIND IN PAGE,8,1256
24257,Make Sessions Editable,NemoAnonymous,2018-01-31T12:39:43.220Z,45,SESSIONS,8,1283
24190,Image Properties as a Dialogue,Pesala,2018-01-31T09:51:35.572Z,44,GUI:IMAGE,8,1307
24137,Open With Context Menu,Pesala,2018-01-31T09:28:31.255Z,43,GUI:MENUS:LAUNCH,10,1500
24165,Automatically Attempt to Make HTTPS Connections,LonM,2018-01-31T09:39:33.130Z,43,HTTPS REDIRECT,12,1277
24176,Concatenate Commands,Pesala,2018-01-31T09:42:56.960Z,42,SHORTCUTS,9,1611
24396,Drag Text to Tab Bar  Tabs to Search,kurevska_registracia,2018-02-01T10:20:38.629Z,41,SEARCH:DRAGANDDROP,18,3062
25189,Battery Saver Mode,CheVe11e_191,2018-02-18T09:46:57.271Z,41,POWERMANAGEMENT,10,1877
24142,Open Notes in a Tab,LonM,2018-01-31T09:32:18.329Z,40,NOTES:IN PROGRESS,20,1923
47891,Allow Editing of Context Menus,Pesala,2020-06-11T09:33:35.241Z,40,,49,269
24673,Autocomplete Root Domain before Subdomain,NemoAnonymous,2018-02-04T14:10:59.585Z,39,AUTOCOMPLETE,6,1399
24153,Shortcut for Hibernate Background Tabs,LonM,2018-01-31T09:35:23.744Z,36,TABS:SHORTCUTS:HIBERNATION,11,1375
24156,Built in Support for Userstyles,LonM,2018-01-31T09:36:22.233Z,36,USERCSS,8,1010
24582,Save Webpage as PDF,Artex,2018-02-02T17:43:37.835Z,36,PDF:PAGE,33,3117
26828,Super Drag and Drop,kaiyo,2018-04-20T23:34:44.422Z,36,DRAGANDDROP,21,1565
25266,"Open With" in Download Manager,ahhalai,2018-02-20T09:55:48.828Z,35,DOWNLOADS:DOWNLOADMANAGER,6,1224
24460,Persistent Page Actions,LonM,2018-02-01T21:04:31.896Z,34,PAGE ACTIONS:PIN,10,822
27678,Custom Buttons,LonM,2018-05-27T18:29:47.930Z,32,CUSTOMIZE:BUTTONS,8,1822
24209,Option to Change Date and Time Format,luetage,2018-01-31T10:29:04.384Z,31,FORMATTING,8,859
25070,Locking Pinned Tabs,spinnekop,2018-02-14T21:38:15.521Z,31,PINNED TABS,15,2243
24134,Ctrl+Click on Images to Save Them,Pesala,2018-01-31T09:25:45.619Z,30,SHORTCUTS:IMAGE,7,960
24250,Allow per-site User Agent Simulation,LonM,2018-01-31T11:41:41.339Z,30,SITE SETTINGS:USER AGENT,4,852
24375,Shortcuts and Gestures to Save Images,neltherion,2018-02-01T07:51:25.752Z,30,SHORTCUTS:MOUSE GESTURES:IMAGE,7,1832
24390,Support for MacBook Touch Bar,AltCode,2018-02-01T09:55:28.959Z,30,MAC:TOUCH BAR,3,1065
27660,Names for Windows,yoxxx,2018-05-26T13:37:21.774Z,30,WINDOWS,16,1363
24254,Option to not Append (n) when Saving Duplicate Files - Ask to Overwrite Instead,NemoAnonymous,2018-01-31T12:35:26.195Z,29,SAVING FILES,7,691
24361,New "History" mode: "View by Site",Asires,2018-02-01T02:00:08.970Z,29,HISTORY,7,759
25402,Lock/Protect Tabs,duarte.framos,2018-02-23T19:23:23.085Z,28,TABS:TAB:PINNED TABS:LOCK,7,1178
24462,Built-in Proxy settings,Stardust,2018-02-01T21:11:21.324Z,26,PROXY,6,2434
24172,Searching should alert when the first match (where the search began) reached again,bimlas,2018-01-31T09:40:47.048Z,25,FIND IN PAGE,5,610
24181,Download Hash/Checksum Verification,LonM,2018-01-31T09:44:46.573Z,25,DOWNLOADS:CHECKSUM,3,856
24186,File Sharing like Opera Unite,Pesala,2018-01-31T09:48:08.631Z,25,SHARING:PEER-TO-PEER,6,1047
24379,Shortcut to Paste and Go in a New Tab,neltherion,2018-02-01T07:57:12.536Z,25,SHORTCUTS:NEW TAB:PASTE AND GO,10,962
24528,Better Windows 10 tile,dominicw2,2018-02-02T10:52:54.231Z,25,ICONS:WINDOWS 10,6,854
25214,On-Demand / Click To Enable Plugins & Media,ideala2,2018-02-18T22:27:26.590Z,25,VIDEO:AUDIO:MEDIA:PLUGIN,4,1048
24234,Option to Disable the Confirm Download Dialog,Christian.Rauch,2018-01-31T11:00:57.833Z,24,DOWNLOADS:SECURITY,7,1154
24529,Graphic Tools in Screenshot Feature,dominicw2,2018-02-02T10:54:33.741Z,24,SCREENSHOT:SCREEN CAPTURE:EDIT:TOOLS,27,3713
31658,TouchPad Gestures for History Navigation,chriscochrun,2018-10-26T02:33:14.442Z,24,NAVIGATION:GESTURE:MOUSE,23,2615
24246,Scroll-sync for tiles,bimlas,2018-01-31T11:27:35.759Z,23,SCROLLING:TILING,1,734
24349,Option to Disable White Background Behind Favicons,AltCode,2018-01-31T22:47:28.382Z,23,GUI:CUSTOMIZE:FAVICONS,8,1179
24363,Address Bar Search: Remove "Search Google",phil056,2018-02-01T03:49:09.675Z,23,ADDRESS BAR:GOOGLE:SUGGESTIONS,41,3247
24194,Match Accents for Find in Page,Pesala,2018-01-31T09:54:10.548Z,22,FIND IN PAGE,7,803
24289,Remember Path for Downloads by Domain,d_A_y_x,2018-01-31T16:42:01.344Z,22,DOWNLOADS,5,729
24866,Allow Editing of Passwords and Details in Privacy Settings,aderitobonito,2018-02-09T05:48:44.937Z,22,PRIVACY:PASSWORDS,18,1422
25448,"One-way" Sync,ROTFL,2018-02-26T07:55:54.753Z,22,SYNC,1,537
25746,Session Autosave,Ondrej.Ulman,2018-03-08T10:21:24.310Z,22,SESSIONS:SESSION RESTORE,5,1409
35965,About pop out videos functionnality (UPDATE: video volume control !),Al.tair,2019-03-29T00:29:45.868Z,22,VIDEO:PIC-IN-PIC,21,1140
43309,Picture in Picture (PiP) - remove max size limitation,lukekilller,2020-01-08T10:35:42.315Z,22,,3,85
24734,Stop Video/Audio = stop buffering,dude99,2018-02-05T17:48:29.643Z,21,VIDEO:AUDIO:MEDIA:BUFFERING,2,1199
24825,Mnemonic Shortcuts,Pesala,2018-02-07T22:47:05.644Z,21,SHORTCUTS,12,876
27631,Inbuilt password manager,luetage,2018-05-24T18:30:03.534Z,21,PRIVACY:PASSWORDS,20,2570
28984,Indicate not-found in Find in Page by Color Change,enyap,2018-07-25T23:08:32.709Z,20,IN PROGRESS:FIND IN PAGE,10,1599
24169,Advanced Content Permissions,LonM,2018-01-31T09:40:07.275Z,20,,1,537
24448,Missing Indicator of Completed Downloads,CheVe11e_191,2018-02-01T20:11:55.332Z,20,DOWNLOADS,6,955
24490,Download speed graph,ROTFL,2018-02-01T23:51:46.347Z,20,DOWNLOADS,1,476
25127,Support gestures on touchscreen,ROTFL,2018-02-16T08:12:59.902Z,20,GESTURE:TOUCH SCREEN,15,2775
25580,Mouse Gesture Visual Hints,Pesala,2018-03-02T07:39:41.322Z,20,MOUSE GESTURES:CHEAT SHEET,10,1744
26154,Make Address Bar Autocomplete Less Aggressive,hoytridge,2018-03-24T14:17:47.776Z,20,ADDRESS BAR:AUTOCOMPLETE,8,1230
26784,Return to Previous Position after Scroll to Top,talkaboom,2018-04-19T07:15:50.997Z,20,NAVIGATION,17,2352
28266,Lazy Load for Sessions,LonM,2018-06-28T21:17:25.277Z,20,SESSIONS:HIBERNATION:LOADING,4,995
29670,Capture as PDF,iayestaran,2018-08-29T08:04:27.265Z,20,PDF:CAPTURE,10,1073
32505,Custom Quick Commands,LonM,2018-11-24T20:27:11.728Z,20,CUSTOMIZE:QUICK COMMANDS,2,575
17499,Desktop shortcut for Progressive Web Apps,shwetank,2017-06-15T12:45:42.302Z,20,PWA,8,2148
24154,Show Link Info as a Tooltip,LonM,2018-01-31T09:35:47.137Z,19,LINKS:TOOLTIPS,3,770
24166,Boss Key to Hide Browser,Pesala,2018-01-31T09:39:43.113Z,19,SHORTCUTS:MINIMIZE WINDOW,16,2695
24227,Native Color-picker Tool,luetage,2018-01-31T10:51:11.465Z,18,COLOR,4,1058
24294,Option to use External Editor as Source Viewer,TRMarcus,2018-01-31T17:47:45.790Z,19,SOURCE,7,1010
24358,Disable / Enable Extensions from Toolbar,Asires,2018-02-01T01:50:12.320Z,19,EXTENSION:TOOLBAR,10,1363
24382,Drag and Drop Tiled Tabs,Pesala,2018-02-01T08:23:44.681Z,19,TILING:DRAGANDDROP,2,853
24486,History / address bar blacklist ("Forget about this site"),ROTFL,2018-02-01T23:32:12.222Z,19,ADDRESS BAR:HISTORY:BLACKLIST,5,693
24585,Advanced "Find in page",ROTFL,2018-02-02T18:48:14.996Z,19,FIND IN PAGE,3,946
24732,Shortcut for Parent Directory (go "up" in url),pdray,2018-02-05T16:24:25.656Z,19,SHORTCUTS,5,619
25332,Title of Notes Should Use First Line Only,rojaviv,2018-02-22T02:38:54.048Z,19,NOTES,9,1198
26686,Get rid of the dead birds…,luetage,2018-04-14T18:04:58.507Z,19,CRASH,53,2915
26811,Option to Clear Everything on Exit,UpGrade,2018-04-20T14:11:45.417Z,19,PRIVACY,8,2454
24211,User-friendly View for JSON,RammsteinAM,2018-01-31T10:33:53.816Z,18,,3,1032
24288,Delete Saved Sessions Confirmation,free4eversa,2018-01-31T16:38:39.176Z,18,SESSIONS:DELETE,6,904
24384,Match Whole Words for Find in Page,Pesala,2018-02-01T08:52:29.326Z,18,FIND IN PAGE,9,1025
24465,Option to Warn on Redirects and Page Reloads,Stardust,2018-02-01T21:13:53.371Z,17,REDIRECTION:BLOCK,3,834
25879,Show Download Speed / Progression in the Status Bar.,drivas,2018-03-14T13:19:36.556Z,18,DOWNLOADS:STATUS BAR,1,560
26418,Extension Popup Menu,mettarefuge,2018-04-03T07:02:43.878Z,18,EXTENSION,2,827
27261,Context Menu Options for Background Images,LonM,2018-05-08T08:41:24.950Z,18,CONTEXT MENU:IMAGE:BACKGROUND,3,700
28176,Restart from Menu without Extensions,Para-Noid,2018-06-22T16:17:40.354Z,18,EXTENSION:RESTART,6,828
30385,Native (non-Chromium) Extensions page/panel,valiowk,2018-09-26T16:28:40.629Z,18,EXTENSION,10,450
40970,Force default fonts,LonM,2019-09-28T13:50:39.761Z,18,ACCESSIBILITY:FONTS,9,211
24197,Open Session Dialog Should Remember its Checkbox State,Pesala,2018-01-31T09:57:31.124Z,17,,3,677
24305,Option to Show Startup Dialog,david.cortes,2018-01-31T18:56:13.308Z,17,VIVALDI:STARTUP,4,1011
24351,Vertical Bookmark Bar on Right or Left,Albinoni,2018-01-31T23:17:37.253Z,17,GUI:BOOKMARKS BAR:PLACEMENT,16,1682
24452,Read Aloud Selected Text,Pesala,2018-02-01T20:21:12.206Z,17,ACCESSIBILITY:VOICE:READING,5,931
24454,Button to Remove All Deleted Downloads,CheVe11e_191,2018-02-01T20:27:46.124Z,16,GUI:DOWNLOADS:BUTTON:DELETE,9,1365
24807,Pan Large Images with Left Mouse Button,Pesala,2018-02-07T10:54:36.455Z,17,SCROLLING:IMAGE,8,1469
24955,Capture Page Elements,AfsarPasha,2018-02-11T14:56:28.514Z,17,SCREENSHOT,8,932
26173,Exporting Notes,paulcoholic,2018-03-25T14:31:00.041Z,17,NOTES:IN PROGRESS:EXPORT,16,2368
27060,Maintain Extension Button Order,LonM,2018-04-29T18:46:45.845Z,17,EXTENSION,3,627
24150,Fit Page Width,LonM,2018-01-31T09:34:17.461Z,16,DISPLAY,2,503
24188,Find Next/Previous Without Showing Toolbar,Pesala,2018-01-31T09:49:37.593Z,16,,10,739
24217,Mute and Remember,RammsteinAM,2018-01-31T10:40:55.999Z,16,SITE SETTINGS:MUTE:BLACKLIST,6,901
24285,Option to Display Tab Temporarily by Hovering its Thumbnail,Guilimote,2018-01-31T16:22:03.757Z,16,THUMBNAILS,5,1028
24493,Reorder groups in Quick Commands and address field (omnibox) dropdown,ROTFL,2018-02-02T00:06:38.528Z,16,ADDRESS BAR:CUSTOMIZE:QUICK COMMANDS,11,1132
24546,Resizable screen capture,bimlas,2018-02-02T11:55:34.372Z,15,SCREENSHOT,12,1556
24665,Resource Sniffer,WislaHD,2018-02-04T04:56:56.172Z,16,DEVELOPER TOOLS:DOWNLOADMANAGER:NETWORK,10,2209
25742,Option to restore closed tabs in private windows,ROTFL,2018-03-08T07:59:30.298Z,16,PRIVATE WINDOW:CLOSED TABS,10,1325
28384,Cookies and Local Storage in Separate Categories,ldexterldesign,2018-07-04T12:12:18.053Z,16,COOKIES:PRIVATE DATA:LOCAL STORAGE,5,1166
29274,Autoupdate Open Sessions,mrmeireles,2018-08-10T07:41:38.239Z,16,SESSIONS,18,1720
30033,Mark / highlight new features after update,ROTFL,2018-09-13T18:52:54.636Z,16,GUI:DISCOVERABILITY,6,822
24907,Show Keyboard Shortcuts in Menus,Pesala,2018-02-10T06:52:06.000Z,15,SHORTCUTS:MENUS,9,989
24480,Option to disable auto-start launch after installation of updates,ROTFL,2018-02-01T23:04:03.374Z,15,INSTALLER,11,702
24537,Advanced syncing rules / categories,ROTFL,2018-02-02T11:15:33.536Z,16,,3,724
25009,Option for Find in Page Toolbar at the Bottom,dude99,2018-02-13T09:45:24.855Z,15,CUSTOMIZE:FIND IN PAGE:POSITION,5,1026
26317,Option to Block Extension Updates,terere,2018-03-30T09:59:48.587Z,15,EXTENSION:BLOCK,5,1078
27872,Separate font setting for Reader View,CheVe11e_191,2018-06-06T15:23:14.344Z,15,READER VIEW:FONTS:FONT,1,488
32459,Adjustable Width & Height for Quick Command Dialog,dude99,2018-11-23T05:18:17.871Z,15,,8,829
39362,Autosave Session should utilize 3 copies of Last Session,dude99,2019-08-11T16:49:23.766Z,15,,4,216
24441,Open-source Vivaldi,Christian.Rauch,2018-02-01T18:36:15.463Z,15,VIVALDI:OPENSOURCE,26,3328
43572,Media Control Feature like "Media hub" of Chrome,kyu3a,2020-01-20T15:03:54.901Z,15,,4,137
24263,Customize the Opening of the "Search With..." Menu,solidsnake,2018-01-31T13:12:27.966Z,14,SEARCH ENGINES:CUSTOMIZE:MENUS,9,1132
24315,Option to generally copy to clipboard without format,ghpy,2018-01-31T19:45:54.739Z,14,COPY:TEXT,15,2163
24322,Option to switch off certain javascript options,ghpy,2018-01-31T20:00:58.418Z,14,JAVASCRIPT:SITE SETTINGS,4,753
24440,Pop-up Blocker,david.cortes,2018-02-01T18:34:53.208Z,14,BLOCK:POP-UP,9,970
24488,Embedded QR Code generator,ROTFL,2018-02-01T23:41:53.554Z,14,QR CODES,2,488
24521,Device (instance) listing & management for Sync with configuration options per instance,ROTFL,2018-02-02T09:36:38.389Z,14,SYNC:SPEED DIAL:SECURITY,1,578
25467,Warn When Closing Multiple Tabs,NovaViper,2018-02-27T09:16:30.051Z,14,CLOSE TABS:WARNING,12,1963
25564,Allow Third-party Cookies for Specific Websites,macsmister,2018-03-01T14:15:26.504Z,14,COOKIES:SITE SETTINGS:THIRD-PARTY,18,2602
25620,Find in Page as you Type,Pesala,2018-03-03T20:02:41.305Z,14,FIND IN PAGE,8,1198
29011,Browser Fingerprinting protection,dude99,2018-07-27T05:49:39.680Z,14,PRIVACY:SECURITY,4,1480
29901,Select Table Columns,zhenggu,2018-09-09T07:22:03.394Z,14,SELECTION,3,564
30202,Better Touchpad/Touchscreen Zoom Functionality,IsaiahHolman,2018-09-21T01:00:19.932Z,14,ZOOM:TOUCH SCREEN:RESET,17,1619
30247,Find and highlight multiple words in multiple colors...,TsunamiZ,2018-09-22T20:56:09.149Z,14,,11,731
31820,Subtitles in Picture in Picture,pauloaguia,2018-10-30T14:13:04.223Z,14,VIDEO:MEDIA:PLAYBACK,2,515
47211,Hibernation options for web panels,Nekomajin,2020-05-20T19:01:45.767Z,14,,3,71
24112,Complete Mouse Gesture Configuration,zakius,2018-01-31T08:30:13.685Z,13,CUSTOMIZE:MOUSE GESTURES,6,1161
24214,Highlight Search Results in the Selected Note,RammsteinAM,2018-01-31T10:37:47.183Z,13,SEARCH:NOTES:HIGHLIGHT,2,746
24242,Button or Shortcut to Pause Video Player,jkierzkowski,2018-01-31T11:12:10.330Z,13,VIDEO:AUDIO:MEDIA:PLAYER,3,766
24310,Option to Temporarily Disable Javascript,david.cortes,2018-01-31T19:27:27.859Z,13,JAVASCRIPT:SITE SETTINGS,9,1453
24652,Cloud Synchronization of Multiple Vivaldi Instances,qwc,2018-02-03T21:15:51.199Z,13,SYNC,6,1114
25085,Import / Export Keyboard Shortcuts and Mouse Gestures,Pesala,2018-02-15T11:00:57.083Z,13,SHORTCUTS:MOUSE GESTURES:IMPORT:EXPORT,3,687
25216,Cache Filter,Pesala,2018-02-19T07:05:35.743Z,13,CACHE:VIEWER,1,750
25623,Send URL by Email,fofo,2018-03-03T21:30:50.977Z,13,IN PROGRESS:URL:EMAIL,9,1063
27203,Offline Mode,ozoratsubasa,2018-05-05T10:27:22.349Z,13,OFFLINE,4,1232
28001,Finer Increments for Zoom,Pesala,2018-06-14T09:04:05.901Z,13,SHORTCUTS:ZOOM:WEBPAGES,10,1582
28241,Open Bookmarks Bar Folders on Mouse Hover,BratetsVolk,2018-06-27T19:00:30.318Z,13,BOOKMARKS BAR,15,2457
29409,Epub Support,metafaniel,2018-08-16T15:32:26.917Z,13,EPUB,8,1120
34009,Option to automatically open context menu on selection,tlk,2019-01-22T08:35:50.418Z,13,SEARCH:CONTEXT MENU:SELECTION:COPY,4,458
36820,More "internal" search engines,ROTFL,2019-04-25T09:20:19.232Z,13,SEARCH ENGINES,7,423
40904,Keep the Overlay Scrollbar missing in Chrome 78,jaibamon,2019-09-26T17:13:02.582Z,13,,17,700
24233,Extension Installation from Opera Catalog,Nekomajin,2018-01-31T11:00:02.218Z,12,EXTENSION:OPERA,13,621
24258,Sessions as Desktop Shortcuts,PSGarak,2018-01-31T12:44:59.306Z,12,SHORTCUTS:SESSIONS:DESKTOP,2,780
24312,Enable Reader View Before Loading the Page,ghpy,2018-01-31T19:36:22.265Z,12,READER VIEW,9,1069
24450,Don't Hibernate Pinned Tabs,CheVe11e_191,2018-02-01T20:18:12.910Z,12,PINNED TABS:HIBERNATION,7,1280
24689,Option to Autohide Bookmarks Bar,rseiler,2018-02-05T00:45:05.017Z,12,BOOKMARKS BAR:AUTO-HIDE,6,1338
24922,Turbo / Data Saver / Data Compressor,nearbaskara,2018-02-10T18:10:06.132Z,12,COMPRESSION:TURBO,6,1348
25510,Show Vivaldi's menu in application menu bar in Plasma 5,A Former User,2018-02-28T09:40:59.325Z,12,MENUS:KDE:KUBUNTU,5,1544
26319,Website Notifications Off by Default,terere,2018-03-30T10:02:50.293Z,12,NOTIFICATIONS,20,3192
27593,Plus/Minus Buttons on the Zoom Slider,margarita,2018-05-23T10:22:45.565Z,12,GUI:ZOOM:BUTTONS,8,1237
28965,On Demand mode for Play Image Animation,dude99,2018-07-25T12:50:24.890Z,12,ANIMATIONS,10,1173
31657,Save Page Actions for Specific Page  Domain  or Tab,Gelmo,2018-10-26T01:56:27.551Z,12,PAGE ACTIONS,4,576
33540,Socks5 Proxy Support,UncaughtException,2019-01-02T00:00:51.647Z,12,PROXY,14,1798
34498,Horizontal Scroll with Mousewheel over Horizontal Scrollbar,lamarca,2019-02-09T14:53:23.957Z,12,SCROLLBAR:SCROLL WHEEL,1,194
34582,Tracking Protection similar to Firefox's implementation,MikeRL100,2019-02-12T13:56:52.991Z,12,PRIVACY:SECURITY:COOKIES:FIREFOX,3,371
36228,Currency Converter in Quick Commands(Same as Calculator),Starkemis,2019-04-04T11:51:51.149Z,12,CALCULATOR,9,369
36251,User Profiles Custom Avatar,dies_felices,2019-04-04T23:26:44.651Z,12,IN PROGRESS:PROFILES:USER PROFILE:AVATARS,1,393
42397,Profile Icons on Taskbar.,Azenix,2019-11-27T02:21:24.623Z,12,,10,206
24179,Bubble context controls,LonM,2018-01-31T09:44:30.131Z,11,VIDEO:MEDIA:PLAYER,3,678
24187,Optimize Address Bar Suggestions: List Regularly Visited Websites Higher,PlusMinus0,2018-01-31T09:48:34.728Z,10,ADDRESS BAR:SUGGESTIONS,2,700
24287,Get File Date/Time of Downloads from Server,d_A_y_x,2018-01-31T16:30:21.582Z,11,DOWNLOADS:DOWNLOADMANAGER,2,564
24494,Group / sort synced history by device,ROTFL,2018-02-02T00:09:20.720Z,11,SYNC:HISTORY:SORT,3,531
24611,Save and Apply Changes to Source Code,Pesala,2018-02-03T06:15:56.743Z,11,SOURCE,10,1435
24650,Make Pinned Tabs Identifiable when using Vertical Tab Bar,qwc,2018-02-03T20:52:10.923Z,11,GUI:PINNED TABS,6,1104
24664,Save and Quit Warning When Closing Vivaldi,matiasmovie,2018-02-04T01:48:01.665Z,11,CLOSE TABS:WARNING,11,1924
25282,Open Link in Split Screen,awlincoln,2018-02-20T18:21:17.529Z,10,SHORTCUTS:LINKS:TILING,1,632
25726,Vivaldi SVG Icons,black.lotus,2018-03-07T19:15:01.685Z,11,ICONS:PIPELINE:DESIGN:SVG,6,2229
26034,Find in Page Search Engine,Martin.Storch,2018-03-20T16:18:06.245Z,11,SEARCH ENGINES:FIND IN PAGE,4,837
27024,Option to Not Shrink Pinned Tabs,alexander.gorbovets,2018-04-28T07:39:23.033Z,11,PINNED TABS,6,1164
30451,Web Access to Synchronised Data,slick1,2018-09-27T10:30:48.644Z,11,SYNC:PIPELINE,7,635
33152,Caret Browsing,LonM,2018-12-17T15:11:56.499Z,11,KEYBOARD:NAVIGATION:ACCESSIBILITY,1,441
33776,Right-click on New Tab [+] Button Performs Paste and Go.,TsunamiZ,2019-01-12T06:51:27.065Z,11,NEW TAB:BUTTON:PASTE AND GO,9,603
34129,Start in Application Mode (without UI) from command line,Gwen-Dragon,2019-01-26T12:28:30.317Z,11,COMMANDLINE,12,1293
36175,Different icons for different modes,terere,2019-04-03T12:24:40.010Z,11,PROFILES:PRIVATE WINDOW,3,301
46811,Quick Unit Converter (currency  time zone  temp scales  measurements oz  cm  etc),rluik,2020-05-08T22:26:09.028Z,11,,8,90
24189,Keyboard Cheat Sheet Should Default to Collapsed,Pesala,2018-01-31T09:51:00.015Z,10,SHORTCUTS:GUI:CHEAT SHEET,1,579
24207,Ignore Mouse Pointer on Address Bar Suggestions unless it has been moved,PlusMinus0,2018-01-31T10:08:00.746Z,10,ADDRESS BAR:SUGGESTIONS:MOUSE POINTER,4,692
24307,Automatic form filler with pre-set information,david.cortes,2018-01-31T19:06:58.697Z,10,FORM FILLING:FORM,2,588
24416,Expand / Collapse Bookmark Folders with Single-click,becm,2018-02-01T12:33:53.851Z,10,BOOKMARK FOLDER,1,468
24466,Middle-click Scrolling for Linux Version,Stardust,2018-02-01T21:14:29.039Z,10,LINUX:SCROLLING:MIDDLE-CLICK,4,914
24607,Copy Page Address on Tab Context Menu,Pesala,2018-02-03T05:03:37.240Z,10,MENUS,1,534
25613,Option for a Border Around Windows,rojaviv,2018-03-03T15:03:06.567Z,10,GUI:CUSTOMIZE:WINDOW:BORDER,6,1209
25949,Placeholders as Commands on Custom Search Engines,aderitobonito,2018-03-16T16:22:22.555Z,10,SEARCH ENGINES,5,843
33063,Access Key Indicator,pauloaguia,2018-12-14T18:24:17.394Z,9,IN PROGRESS:ACCESSIBILITY:A11Y,10,618
33411,PC OS and Packaging,andrewlucky,2018-12-25T22:46:14.719Z,10,LINUX:PACKAGE,6,611
33490,Enable scrolling while selecting a larger area to take as a screenshot,hordosikrisztian,2018-12-30T09:47:51.821Z,10,SCROLLING:SCREENSHOT,4,364
34345,Status Bar: Indicate Visited and Bookmarked Links,auipga,2019-02-05T22:03:40.525Z,10,LINKS:STATUS BAR:VISITED:INDICATOR,4,399
34599,Copy Javascript Pop-up Content,nbocher,2019-02-13T06:32:44.675Z,9,JAVASCRIPT:POP-UP:COPY,3,320
36391,Twitch Low Latency Support,EasyEdo,2019-04-09T15:29:47.958Z,10,VIDEO:VIDEOPLAYBACK:TWITCH,4,508
36611,Button to close tabs in the F2 menu,Vincent500,2019-04-16T17:41:19.809Z,10,TABS:QUICK COMMANDS,2,206
39685,Enhance Notes with Highlights,DiscourseStu,2019-08-26T04:03:37.859Z,10,NOTES,2,63
